Cliente,Fecha,Importe,Estado
9727,10/08/2020,19259,Completado
10224,10/08/2020,55002,Completado
10068,10/08/2020,56937,Completado
9586,10/08/2020,24547,Completado
10104,10/08/2020,9434,Completado
9477,10/08/2020,10511,Completado
9971,10/08/2020,41023,Completado
9696,10/08/2020,53194,Completado
9956,10/08/2020,33578,Completado
10309,10/08/2020,45673,Completado
9368,10/08/2020,53444,Completado
10126,10/08/2020,72251,Completado
9736,10/08/2020,32583,Completado
9534,10/08/2020,56188,Completado
9417,11/08/2020,13073,Completado
10115,11/08/2020,90778,Completado
10444,11/08/2020,60746,Completado
9253,11/08/2020,85904,Completado
9908,11/08/2020,668,Completado
10147,11/08/2020,4465,Completado
9845,11/08/2020,74271,Completado
9224,11/08/2020,18763,Completado
9703,11/08/2020,78549,Completado
9352,11/08/2020,66503,Completado
10425,11/08/2020,81227,Completado
9311,11/08/2020,30961,Completado
9032,11/08/2020,72881,Completado
9710,11/08/2020,24894,Completado
9447,11/08/2020,54685,Completado
10493,11/08/2020,8700,Completado
10347,11/08/2020,16505,Completado
10580,11/08/2020,17083,Completado
10601,11/08/2020,7900,Completado
9499,11/08/2020,25289,Completado
9512,12/08/2020,55851,Completado
10014,12/08/2020,31302,Completado
9541,12/08/2020,32075,Completado
10097,12/08/2020,82916,Completado
10230,12/08/2020,21358,Completado
9574,12/08/2020,28490,Completado
9235,12/08/2020,97353,Completado
9916,12/08/2020,16459,Completado
9061,12/08/2020,57247,Completado
9480,12/08/2020,26805,Completado
9202,12/08/2020,15814,Completado
10502,12/08/2020,57825,Completado
10264,12/08/2020,17439,Completado
10542,12/08/2020,49035,Completado
9760,12/08/2020,65015,Completado
9483,12/08/2020,66744,Completado
9582,12/08/2020,20570,Completado
9722,12/08/2020,32638,Completado
9898,12/08/2020,78571,Completado
9396,12/08/2020,20336,Completado
9489,13/08/2020,70249,Completado
9059,13/08/2020,1498,Completado
10292,13/08/2020,94639,Completado
10261,13/08/2020,66461,Completado
9975,13/08/2020,36745,Completado
9994,13/08/2020,893,Completado
9940,13/08/2020,69646,Completado
10590,13/08/2020,41182,Completado
9391,13/08/2020,99827,Completado
9547,13/08/2020,94743,Completado
9591,13/08/2020,53158,Completado
10251,13/08/2020,45554,Completado
10454,13/08/2020,57451,Completado
9859,13/08/2020,26412,Completado
10440,13/08/2020,26257,Completado
10236,13/08/2020,87705,Completado
9993,13/08/2020,92622,Completado
9847,13/08/2020,38516,Completado
9738,13/08/2020,1641,Completado
9359,13/08/2020,86348,Completado
10287,14/08/2020,7310,Completado
10221,14/08/2020,60123,Completado
9769,14/08/2020,86311,Completado
9373,14/08/2020,36295,Completado
9238,14/08/2020,14241,Completado
10482,14/08/2020,52972,Completado
10581,14/08/2020,8375,Completado
10427,14/08/2020,36903,Completado
10466,14/08/2020,95446,Completado
9417,14/08/2020,21218,Completado
9508,14/08/2020,2320,Completado
10021,14/08/2020,83691,Completado
10601,14/08/2020,21328,Completado
9093,14/08/2020,83488,Completado
9116,14/08/2020,61607,Completado
10387,14/08/2020,22003,Completado
9799,14/08/2020,30313,Completado
9180,14/08/2020,9011,Completado
10552,14/08/2020,51229,Completado
9628,14/08/2020,61498,Completado
9307,15/08/2020,75205,Completado
9705,15/08/2020,12543,Completado
10389,15/08/2020,82006,Completado
9514,15/08/2020,56791,Completado
9234,15/08/2020,29221,Completado
9086,15/08/2020,16304,Completado
9195,15/08/2020,49820,Completado
10322,15/08/2020,46881,Completado
9815,15/08/2020,54043,Completado
10584,15/08/2020,71000,Completado
10428,15/08/2020,34841,Completado
9169,15/08/2020,59234,Completado
9594,15/08/2020,33140,Completado
9230,15/08/2020,41538,Completado
9679,15/08/2020,65107,Completado
10072,15/08/2020,75917,Completado
10390,15/08/2020,64437,Completado
10208,15/08/2020,52933,Completado
10429,15/08/2020,42140,Completado
9531,15/08/2020,62006,Completado
9311,16/08/2020,18291,Completado
9607,16/08/2020,1562,Completado
10412,16/08/2020,27988,Completado
10292,16/08/2020,56356,Completado
9068,16/08/2020,55059,Completado
9933,16/08/2020,26011,Completado
9561,16/08/2020,96045,Completado
10630,16/08/2020,25527,Completado
10397,16/08/2020,8606,Completado
9494,16/08/2020,43217,Completado
9937,16/08/2020,44812,Completado
10295,16/08/2020,79188,Completado
9623,16/08/2020,28512,Completado
10095,16/08/2020,44863,Completado
9285,16/08/2020,71271,Completado
10082,16/08/2020,49847,Completado
9595,16/08/2020,88189,Completado
10127,16/08/2020,57256,Completado
9599,16/08/2020,11040,Completado
9960,16/08/2020,32300,Completado
9431,17/08/2020,53809,Completado
9385,17/08/2020,63826,Completado
9444,17/08/2020,36684,Completado
9053,17/08/2020,87991,Completado
9283,17/08/2020,14965,Completado
9145,17/08/2020,89637,Completado
9642,17/08/2020,22505,Completado
9118,17/08/2020,11746,Completado
10369,17/08/2020,79423,Completado
9170,17/08/2020,49114,Completado
9295,17/08/2020,68356,Completado
9998,17/08/2020,58120,Completado
10272,17/08/2020,30772,Completado
9846,17/08/2020,54877,Completado
10237,17/08/2020,88776,Completado
10226,17/08/2020,35105,Completado
9972,17/08/2020,45447,Completado
9590,17/08/2020,90991,Completado
10178,17/08/2020,62618,Completado
9464,17/08/2020,55418,Completado
9548,18/08/2020,76194,Completado
9052,18/08/2020,47620,Completado
9217,18/08/2020,45916,Completado
9523,18/08/2020,53943,Completado
9044,18/08/2020,95482,Completado
10578,18/08/2020,17415,Completado
9969,18/08/2020,47635,Completado
10632,18/08/2020,65426,Completado
9523,18/08/2020,2432,Completado
9657,18/08/2020,55991,Completado
9689,18/08/2020,67459,Completado
9576,18/08/2020,65968,Completado
9397,18/08/2020,90562,Completado
9606,18/08/2020,4718,Completado
9038,18/08/2020,96170,Completado
9541,18/08/2020,76222,Completado
9192,18/08/2020,82292,Completado
10136,18/08/2020,73760,Completado
9547,18/08/2020,78656,Completado
10434,18/08/2020,27812,Completado
9936,19/08/2020,20439,Completado
9288,19/08/2020,91560,Completado
9636,19/08/2020,38927,Completado
9274,19/08/2020,90875,Completado
10102,19/08/2020,25591,Completado
10508,19/08/2020,13103,Completado
9074,19/08/2020,68043,Completado
9015,19/08/2020,66877,Completado
9343,19/08/2020,16055,Completado
10187,19/08/2020,91679,Completado
10341,19/08/2020,75242,Completado
9477,19/08/2020,40208,Completado
9146,19/08/2020,88389,Completado
10079,19/08/2020,16186,Completado
10335,19/08/2020,99909,Completado
10002,19/08/2020,95007,Completado
10388,19/08/2020,62879,Completado
10193,19/08/2020,5174,Completado
10376,19/08/2020,87626,Completado
9023,19/08/2020,94371,Completado
9470,20/08/2020,88393,Completado
10108,20/08/2020,68788,Completado
9970,20/08/2020,27651,Completado
10421,20/08/2020,20336,Completado
9444,20/08/2020,13380,Completado
10493,20/08/2020,30970,Completado
10641,20/08/2020,53027,Completado
10341,20/08/2020,77089,Completado
9980,20/08/2020,15647,Completado
9905,20/08/2020,12793,Completado
10102,20/08/2020,4745,Completado
10541,20/08/2020,58875,Completado
9031,20/08/2020,98001,Completado
10011,20/08/2020,80761,Completado
9798,20/08/2020,55303,Completado
10563,20/08/2020,76334,Completado
9663,20/08/2020,45006,Completado
9504,20/08/2020,57153,Completado
9486,20/08/2020,98400,Completado
9966,20/08/2020,49047,Completado
10618,21/08/2020,40299,Completado
9735,21/08/2020,90577,Completado
10245,21/08/2020,98284,Completado
9140,21/08/2020,57983,Completado
10259,21/08/2020,50063,Completado
9044,21/08/2020,92427,Completado
9477,21/08/2020,2910,Completado
10307,21/08/2020,62371,Completado
9070,21/08/2020,66436,Completado
10448,21/08/2020,33258,Completado
9263,21/08/2020,18513,Completado
10514,21/08/2020,77679,Completado
9066,21/08/2020,14439,Completado
9799,21/08/2020,2369,Completado
10124,21/08/2020,49160,Completado
9632,21/08/2020,17111,Completado
10131,21/08/2020,20308,Completado
10468,21/08/2020,30608,Completado
9923,21/08/2020,95954,Completado
10337,21/08/2020,93906,Completado
9836,22/08/2020,44243,Completado
10268,22/08/2020,75181,Completado
9551,22/08/2020,20628,Completado
10072,22/08/2020,89552,Completado
10060,22/08/2020,73946,Completado
9968,22/08/2020,66765,Completado
10594,22/08/2020,69391,Completado
9664,22/08/2020,80128,Completado
10642,22/08/2020,81422,Completado
10499,22/08/2020,18964,Completado
9919,22/08/2020,63202,Completado
10628,22/08/2020,28539,Completado
9827,22/08/2020,42037,Completado
10360,22/08/2020,646,Completado
9264,22/08/2020,46254,Completado
9397,22/08/2020,37278,Completado
9846,22/08/2020,15930,Completado
9820,22/08/2020,70906,Completado
10233,22/08/2020,99401,Completado
9839,22/08/2020,65277,Completado
9552,23/08/2020,92321,Completado
10381,23/08/2020,76937,Completado
9498,23/08/2020,16535,Completado
9671,23/08/2020,6199,Completado
10411,23/08/2020,97010,Completado
9517,23/08/2020,12714,Completado
9010,23/08/2020,40263,Completado
10104,23/08/2020,28445,Completado
9544,23/08/2020,60135,Completado
10421,23/08/2020,41218,Completado
9961,23/08/2020,64684,Completado
9238,23/08/2020,80128,Completado
9420,23/08/2020,48308,Completado
10573,23/08/2020,80408,Completado
10249,23/08/2020,96903,Completado
10483,23/08/2020,54606,Completado
9672,23/08/2020,59076,Completado
10255,23/08/2020,49768,Completado
10369,23/08/2020,82940,Completado
9781,23/08/2020,18325,Completado
10615,24/08/2020,77390,Completado
9755,24/08/2020,79450,Completado
9645,24/08/2020,95065,Completado
9372,24/08/2020,2439,Completado
10405,24/08/2020,94682,Completado
10070,24/08/2020,83801,Completado
9238,24/08/2020,82919,Completado
10365,24/08/2020,56179,Completado
10621,24/08/2020,90568,Completado
10519,24/08/2020,95138,Completado
10433,24/08/2020,85794,Completado
10464,24/08/2020,63415,Completado
10541,24/08/2020,76861,Completado
9855,24/08/2020,61626,Completado
9839,24/08/2020,8664,Completado
10110,24/08/2020,20333,Completado
9845,24/08/2020,4477,Completado
9228,24/08/2020,6549,Completado
9600,24/08/2020,58796,Completado
10619,24/08/2020,76343,Completado
9884,25/08/2020,31786,Completado
10420,25/08/2020,50526,Completado
9716,25/08/2020,48213,Completado
9219,25/08/2020,39067,Completado
10214,25/08/2020,57643,Completado
9345,25/08/2020,97210,Completado
10437,25/08/2020,54606,Completado
9115,25/08/2020,38361,Completado
10274,25/08/2020,14643,Completado
9498,25/08/2020,79815,Completado
9937,25/08/2020,47854,Completado
10005,25/08/2020,56255,Completado
9623,25/08/2020,25320,Completado
9295,25/08/2020,70553,Completado
10403,25/08/2020,77338,Completado
10325,25/08/2020,17673,Completado
10030,25/08/2020,22390,Completado
9346,25/08/2020,53587,Completado
9542,25/08/2020,23096,Completado
9696,25/08/2020,43223,Completado
9541,26/08/2020,29586,Completado
10079,26/08/2020,59386,Completado
10377,26/08/2020,7456,Completado
9935,26/08/2020,66327,Completado
9917,26/08/2020,6230,Completado
9553,26/08/2020,62301,Completado
9864,26/08/2020,71429,Completado
9687,26/08/2020,11223,Completado
9465,26/08/2020,53282,Completado
9719,26/08/2020,40147,Completado
9109,26/08/2020,13042,Completado
9136,26/08/2020,33258,Completado
9240,26/08/2020,83460,Completado
9710,26/08/2020,96121,Completado
10618,26/08/2020,85678,Completado
9987,26/08/2020,23884,Completado
9585,26/08/2020,52187,Completado
9221,26/08/2020,44781,Completado
9182,26/08/2020,63740,Completado
9070,26/08/2020,75281,Completado
10158,27/08/2020,51448,Completado
10440,27/08/2020,57396,Completado
9286,27/08/2020,65584,Completado
10250,27/08/2020,10280,Completado
10174,27/08/2020,67166,Completado
10316,27/08/2020,73480,Completado
9817,27/08/2020,42940,Completado
10215,27/08/2020,71323,Completado
10490,27/08/2020,97986,Completado
9489,27/08/2020,72220,Completado
10371,27/08/2020,30547,Completado
9155,27/08/2020,76495,Completado
9322,27/08/2020,37253,Completado
9903,27/08/2020,7459,Completado
9540,27/08/2020,59322,Completado
10121,27/08/2020,33706,Completado
9678,27/08/2020,16152,Completado
9338,27/08/2020,4374,Completado
9975,27/08/2020,32102,Completado
10372,27/08/2020,19569,Completado
10547,28/08/2020,11497,Completado
9308,28/08/2020,20235,Completado
10508,28/08/2020,60536,Completado
9374,28/08/2020,20896,Completado
9813,28/08/2020,14387,Completado
10003,28/08/2020,66028,Completado
9984,28/08/2020,66674,Completado
10428,28/08/2020,37892,Completado
9015,28/08/2020,61735,Completado
10373,28/08/2020,91557,Completado
9661,28/08/2020,45052,Completado
9336,28/08/2020,50279,Completado
10088,28/08/2020,31034,Completado
10062,28/08/2020,32562,Completado
9231,28/08/2020,88037,Completado
9605,28/08/2020,45733,Completado
9021,28/08/2020,95637,Completado
9904,28/08/2020,19873,Completado
9625,28/08/2020,74624,Completado
9880,28/08/2020,10913,Completado
9464,29/08/2020,45919,Completado
9332,29/08/2020,52650,Completado
9454,29/08/2020,19791,Completado
9682,29/08/2020,84528,Completado
10211,29/08/2020,68593,Completado
10574,29/08/2020,33030,Completado
9867,29/08/2020,87355,Completado
10419,29/08/2020,74792,Completado
9350,29/08/2020,92807,Completado
9895,29/08/2020,62526,Completado
9751,29/08/2020,66917,Completado
10021,29/08/2020,36219,Completado
10254,29/08/2020,95862,Completado
10429,29/08/2020,3090,Completado
9366,29/08/2020,9860,Completado
9292,29/08/2020,11408,Completado
9691,29/08/2020,72458,Completado
10544,29/08/2020,97539,Completado
9244,29/08/2020,30331,Completado
10248,29/08/2020,34548,Completado
9163,30/08/2020,66229,Completado
10502,30/08/2020,57022,Completado
9294,30/08/2020,68837,Completado
9723,30/08/2020,97530,Completado
10001,30/08/2020,64206,Completado
9461,30/08/2020,5500,Completado
9761,30/08/2020,17257,Completado
9630,30/08/2020,78683,Completado
10319,30/08/2020,53282,Completado
9259,30/08/2020,90647,Completado
9099,30/08/2020,5895,Completado
9335,30/08/2020,32927,Completado
10385,30/08/2020,39307,Completado
10177,30/08/2020,57390,Completado
10277,30/08/2020,54892,Completado
9751,30/08/2020,45706,Completado
9988,30/08/2020,28767,Completado
10205,30/08/2020,80211,Completado
9188,30/08/2020,87078,Completado
9407,30/08/2020,49579,Completado
9283,31/08/2020,72811,Completado
9439,31/08/2020,62472,Completado
9593,31/08/2020,3147,Completado
10605,31/08/2020,2171,Completado
9862,31/08/2020,74448,Completado
9756,31/08/2020,94843,Completado
10302,31/08/2020,18550,Completado
9318,31/08/2020,26805,Completado
9430,31/08/2020,56906,Completado
9756,31/08/2020,78674,Completado
9005,31/08/2020,65648,Completado
9979,31/08/2020,17162,Completado
9864,31/08/2020,95467,Completado
9780,31/08/2020,9921,Completado
9613,31/08/2020,55835,Completado
9218,31/08/2020,2238,Completado
9014,31/08/2020,12510,Completado
10555,31/08/2020,26263,Completado
10044,31/08/2020,4556,Completado
9414,31/08/2020,75053,Completado
9173,01/09/2020,32215,Completado
10400,01/09/2020,18039,Completado
9977,01/09/2020,19222,Completado
9420,01/09/2020,84592,Completado
9286,01/09/2020,2010,Completado
9212,01/09/2020,99100,Completado
10568,01/09/2020,50361,Completado
10304,01/09/2020,87973,Completado
10544,01/09/2020,72199,Completado
9377,01/09/2020,43254,Completado
9448,01/09/2020,4155,Completado
9774,01/09/2020,67306,Completado
9006,01/09/2020,42040,Completado
10300,01/09/2020,79176,Completado
9082,01/09/2020,17025,Completado
9980,01/09/2020,7973,Completado
9823,01/09/2020,64288,Completado
9720,01/09/2020,52659,Completado
10528,01/09/2020,94594,Completado
9055,01/09/2020,39231,Completado
10408,02/09/2020,16219,Completado
10173,02/09/2020,47024,Completado
9053,02/09/2020,12361,Completado
9327,02/09/2020,38896,Completado
10132,02/09/2020,29683,Completado
9198,02/09/2020,68843,Completado
9683,02/09/2020,76355,Completado
9278,02/09/2020,97983,Completado
10357,02/09/2020,86451,Completado
9504,02/09/2020,95044,Completado
10072,02/09/2020,51682,Completado
10517,02/09/2020,50611,Completado
9738,02/09/2020,74688,Completado
9590,02/09/2020,82660,Completado
9884,02/09/2020,47809,Completado
10151,02/09/2020,63284,Completado
9602,02/09/2020,7444,Completado
9383,02/09/2020,40874,Completado
10524,02/09/2020,70267,Completado
9814,02/09/2020,90005,Completado
9661,03/09/2020,4352,Completado
9495,03/09/2020,65685,Completado
10123,03/09/2020,33520,Completado
10097,03/09/2020,87668,Completado
10514,03/09/2020,36520,Completado
9050,03/09/2020,38063,Completado
10263,03/09/2020,35525,Completado
10116,03/09/2020,94329,Completado
9769,03/09/2020,32863,Completado
10288,03/09/2020,82371,Completado
9728,03/09/2020,96413,Completado
10577,03/09/2020,70699,Completado
9891,03/09/2020,48737,Completado
10218,03/09/2020,90020,Completado
9993,03/09/2020,59164,Completado
10468,03/09/2020,3360,Completado
